Label (1 = gold standard, 0 = negative)	Chromosome	Start	End	E003-H3K4me1.pval.signal.bigwig_mean	28736.Roadmap.SRS004212_Combined_Libraries_424.WGB-Seq.signal.bigWig_mean	E003-DNase.pval.signal.bigwig_mean	E003-H3K4me3.pval.signal.bigwig_mean	data/gc19_pc.prom.nr.bed_overlap	data/gc19_pc.3utr.nr.bed_overlap	data/gc19_pc.5utr.nr.bed_overlap	data/gc19_pc.cds.nr.bed_overlap	data/gc19_pc.ss.nr.bed_overlap	data/sensitive.nc.bed_overlap	data/ultra.conserved.hg19.bed_overlap	data/wgEncodeBroadHmmGm12878HMM.Heterochrom.bed_overlap	data/H1-ESC_Dixon2015-raw_TADs.bed_overlap
0	5	92162864	92171614	-0.36541937758895593	0.324796271166618	-0.26417530944238377	-0.11123113276939825	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	232601587	232602870	-0.0778656232826739	0.3267286843985191	-0.3228836185507543	-0.08083166679258266	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	6	103579828	103580092	-0.5229093642887899	0.3162936167647814	-0.21075413124444362	-0.08024946681769482	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	14731108	14734670	1.396535213553342	0.1539085293025954	0.7892036175681596	-0.06635158308833275	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	10	114731826	114733616	0.10262155492911093	0.5048302729100403	-0.03301207531263002	-0.11337552243261188	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	8	6000160	6019029	-0.34321069367482354	0.19540114244123638	-0.1736950431348028	-0.11396365926119831	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	5	130124612	130129016	-0.49173206902113137	0.2222355673058916	-0.3006723349526959	-0.11571681954065968	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	5	49758111	49762292	-0.18537580167574125	0.4859848397513473	-0.34719768985665883	-0.10588158787048427	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	4	9506482	9509039	-0.30988754596131335	0.3110374823698353	-0.16380049261843305	-0.1111781916831406	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	-3.109281865583578
0	6	20719878	20721722	-0.048465172642765425	0.4501480463673339	-0.23471866983350564	-0.0932759031213838	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	7	52425599	52429052	0.11698321762329057	0.3710789408114525	-0.07785404449788655	-0.10187624334315526	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	X	49384996	49393308	-0.432423963446798	0.3412981814448704	-0.101358927632844	-0.11614832849329686	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	29679134	29686209	0.08256936254106959	0.3544724353429771	0.14444158426998302	-0.106933060167772	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	5	66002161	66004827	-0.4364374208806128	0.28001582138052306	-0.3389836064852387	-0.10907467284439634	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	2	128821530	128827129	-0.20881942576204612	0.1882014753329068	-0.17572999797248978	-0.11169057122606592	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	6	64666468	64668402	-0.4112969866053461	0.35738841536947524	-0.4441182266643574	-0.11359207497735481	-0.487644948201204	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	9	131780666	131782307	-0.39752975363170273	0.5533355862227952	-0.11077501611290587	-0.11141171098540889	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	X	115538506	115543278	-0.38572151484504336	0.28729602592603587	-0.2883030747317011	-0.11841045248780262	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	9	104569666	104570490	-0.2155220759757824	0.3286856797070261	0.00026351544431042794	-0.10703123018663539	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	3	13141433	13142591	-0.10920153405331742	0.3274784770613793	0.06120450102747954	-0.1129033817255634	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	8	122285516	122289515	-0.13747493339924535	0.36752976284225236	-0.003702834919842319	-0.11011246674134631	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	8	73843769	73845269	-0.21465032273629583	0.4821055335704038	0.006823639494324135	-0.11086348812403858	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	12	118569130	118571135	0.22039275778241063	0.48041581012714246	0.14611033940700172	-0.11383364927222468	1.8125281711355896	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	16	64872657	64872765	-0.6645220959937707	-3.4524117267636276	-0.17376357847173146	-0.1483449010414336	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	15	45216037	45234309	-0.2281261538006544	0.4154516946563932	-0.10824055619582783	-0.09982683986404416	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	11	61408168	61413211	-0.06201136853399188	0.3641563028910301	0.2644694301197631	-0.11041777194906305	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	5	45116626	45116753	-0.5216564161706378	0.511025747358347	-0.17131099866647684	-0.12547130141636204	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	6	61970191	61970889	-0.41027965598624583	0.4477611586242863	-0.3171536559649969	-0.09711562890634678	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	8	9743713	9750202	0.04257821985188784	0.46317381769738314	0.09382667906616046	-0.1133361984248189	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	0.03762117314997756	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	4	88443571	88509821	0.23300951443185502	0.25499851528858053	-0.1709770679921635	-0.0979424622701734	-0.14098970625497328	-0.2681615995874449	0.007485800632065886	-0.6747626558514785	-0.5184510023074894	-0.09201936360001894	-0.012380066748354868	0.5849947878863074	0.32729976212224104
0	10	85522725	85523932	-0.47157162105065886	0.5955434433796046	-0.3113518178173249	-0.11705489520665084	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	92227317	92228403	0.5212320687903482	0.2558713777704984	0.27969609955020724	-0.09920296092470791	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	-1.0283889314005925	0.32729976212224104
0	7	97751712	97752679	0.7597364344155686	0.32649237611187754	0.3006192800848157	-0.10805201540347859	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	15	101043784	101044477	-0.4604272332374294	0.25339794042148256	0.09378773531103997	-0.12034168789497147	-0.487644948201204	-0.2681615995874449	2.642534431856528	-0.6747626558514785	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	20	55785319	55787195	5.640718605312359	0.1411706601952631	0.4679233701281754	-0.09627363929972739	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	5	84444198	84450784	-0.4068580257494118	0.2036312570500722	-0.33082531292324713	-0.11816333139241603	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	-3.109281865583578
0	13	59346064	59355899	-0.384565650123377	0.21758458482947965	-0.035026099839819295	-0.10328745748933876	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	240482578	240483943	0.891492140904102	0.3504802693475955	-0.2308226971872387	-0.08863047156689031	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	16	18069781	18076278	-0.04774058126870545	0.3498470676081065	-0.10221515464703425	-0.11907411343918421	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	20326019	20328609	-0.30034995496051364	0.4345845262508318	-0.19008396388571236	-0.10597519626827462	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	120021972	120023642	-0.13601984428954036	0.2980946510748301	-0.10626900951149204	-0.11614264907515388	2.1047367855088974	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	9	23005756	23014268	-0.22140781036462517	0.4024694755948056	-0.0645764700503762	-0.11414944253889346	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	2	57007273	57012680	-0.3230144108369355	0.4759141985180209	-0.347985832670879	-0.11042903525810513	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	9	114725850	114726869	-0.03940469068512515	0.22355597542234823	0.02434695081125967	-0.09761308839974424	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	8	72508355	72516692	-0.170791384508262	0.5012285493446079	0.09290689442965525	-0.10319156639187438	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.06625134129283973	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	14	60279413	60286757	-0.0038036174695180464	0.44056223057746935	-0.02987700287073283	-0.08486077476509445	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.5484074552614561	0.32729976212224104
0	7	110354993	110367473	0.6504181658463397	0.12843997197361898	0.3608532202769094	-0.09884797947030752	-0.487644948201204	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	20	14413754	14415484	-0.06132259293073387	0.3468693284224636	-0.10222362641973867	-0.11963652130574079	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	8	10204952	10207716	0.4329278985082185	0.26472428877913734	0.004853732698813381	-0.12777955538599592	-0.487644948201204	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	21	21354233	21357050	-0.4632646040210482	0.5276754263174891	-0.0007576767238083829	-0.09865548670690309	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	868240	885961	0.725665926297919	0.41068665834838347	0.23667922331223484	-0.10172808044314345	2.1047367855088974	0.3682476935969867	0.2103600825645211	1.3749166294524164	1.224331163002234	0.1827810466203275	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	9	100007117	100007834	0.08198636639899745	0.6292774293619097	-0.08004414743635493	-0.07208316671132126	2.1047367855088974	-0.2681615995874449	2.642534431856528	-0.6747626558514785	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	52020868	52035135	0.7812501021675897	0.14967992060760535	-0.026046552776531735	-0.10005644243771325	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.07816062353655617	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	1	158774646	158779331	-0.4341854443447172	0.32850509553600454	-0.32486924497169	-0.1288377047487821	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.03371890338619283	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	18	34742839	34760465	0.4314894268428759	0.3117843955894458	0.3064644959435559	-0.10999795794826328	-0.487644948201204	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	0.00809513208752121	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	2	162446487	162449386	-0.4500492292188069	0.2267247206343468	-0.3856425193582878	-0.11810310849295581	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	7400740	7407536	0.029903494097110978	0.4224713593357914	-0.05895310535864507	-0.0988398771557197	2.1047367855088974	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	8463553	8465548	-0.2966359636389899	0.5894698337496009	-0.09449866038097215	-0.11232055031850269	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	22	23913626	23971866	-0.08976212445704414	0.19042760909790377	0.12408153318658019	-0.10277165927954578	-0.2179019312663961	-0.23552744926268976	-0.3816683132197849	0.3050642840892106	0.1614812326498612	-0.08464994056200015	-0.012380066748354868	0.44007119039577447	-0.3728801416270249
0	1	246187252	246190885	-0.3334382317628471	0.3230242685274817	-0.2443351096790493	-0.11950933152656902	-0.487644948201204	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	8	29330586	29332305	-0.20216790661416742	0.40950902601735506	0.07332903669923098	-0.06026964119286995	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	-0.08092731686681581	0.32729976212224104
0	12	91953351	91953554	-0.46340599020851314	-3.4524117267636276	-0.31329739887973884	-0.10040995163585781	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	10	91835641	91838013	-0.45448962066125204	0.5356254098118697	-0.0796968831778858	-0.1154010658490338	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	6	151364997	151368078	5.3684848660380275	-0.16565464379627906	0.8955351271697368	-0.06594784582990641	-0.487644948201204	3.9274518991184033	-0.38780808686692375	1.3749166294524164	1.224331163002234	0.8820008018297132	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	10	57618929	57657050	-0.25289978697157167	0.30497184889305096	-0.105416859115082	-0.09033522373510337	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	3	76951798	76951901	-0.5260831414018116	-3.4524117267636276	-0.3518572529999054	-0.047144468367227035	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	2	55165179	55167582	-0.3489111153544514	0.26262886979001665	-0.2769750057473183	-0.10286939048094533	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	20	30194346	30196255	15.141420316108691	-2.146013406497403	5.343605869814398	5.6475903285254425	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	42.56250088286828	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	3	83119464	83120424	0.0034700044028847894	-1.9681631874537147	-0.19487534363991638	-0.10276035885163895	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	10	2656689	2668738	0.44227951138202204	0.37388955233848997	0.3771404739911005	-0.11336086217221575	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.06714832434097684	-0.012380066748354868	0.5340100322194418	0.32729976212224104
0	16	75616121	75630690	1.084150597548293	0.268123763516881	0.7005157334885335	-0.08085376227549208	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	0.1510393208373703	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	11	130657289	130660234	-0.14484111595883928	0.31212734376419304	-0.12683933011355758	-0.09385624356407306	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	8	73112074	73112208	-0.3029004438332332	-3.4524117267636276	-0.014880666811013443	-0.13558015423588343	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	-3.109281865583578
0	18	55002587	55006464	-0.23439126446364206	0.481028603963794	0.01599424017616544	-0.11803861019768791	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	3186949	3187104	-0.21360322780418417	0.6698590132068698	-0.45534025267126327	-0.10866772094081008	2.1047367855088974	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	9	100845972	100849250	2.101029146959071	0.2277472381936449	3.249102833836502	-0.07312931337266643	-0.487644948201204	3.9274518991184033	-0.38780808686692375	-0.6747626558514785	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	7	75542102	75665848	0.27597517990252374	0.09221712954223756	0.5352500589608807	0.24356580295630414	1.2333960274221372	-0.1540372235539257	1.4568547002162964	0.4274621274994798	1.0580274058543881	-0.012862876978955804	-0.012380066748354868	-1.7769792369079138	0.32729976212224104
0	10	22461122	22461255	-0.5375119141556033	-3.4524117267636276	0.10535116810773171	-0.1251845548575432	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	X	87610575	87611920	-0.4681845981479376	0.12806046559952292	-0.3515778497752971	-0.11181615390986958	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	16	67257556	67259289	0.24351385444734902	0.24347422027237184	0.03136195926817171	-0.059783011108267094	2.1047367855088974	-0.2681615995874449	2.642534431856528	1.3749166294524164	3.2256366897957087	1.4764703904384604	-0.012380066748354868	0.3495032631357933	-3.109281865583578
0	13	95984375	95994432	-0.1921156419468185	0.2174475749072124	-0.01536685940442225	-0.11102987382825014	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	16	3392200	3393813	-0.3752530666005729	0.3682200886057965	-0.2037416058891194	-0.11955958292449499	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	9	1597821	1607550	-0.33852551723354113	-0.2398815147239014	0.19473805958819906	-0.08898647799993759	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.4652810116436026	0.32729976212224104
0	12	18990969	18991081	-0.6539249687040934	-3.4524117267636276	0.22101957928932797	-0.148289758999108	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	21	33943669	33947951	0.09071401020094473	0.33327850960351546	0.205451577437732	-0.11465667637240229	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	17	194885	200382	0.0668062017075839	0.1930536466943088	0.0610897490801365	-0.10048368033268504	2.1047367855088974	-0.2681615995874449	2.642534431856528	-0.6747626558514785	1.224331163002234	0.17452197033348155	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	19	6301720	6302547	-0.4893462329467019	0.1200375064309324	-0.10642215914779687	-0.10707792556018896	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	4	63885060	63887277	-0.4709597806133223	0.5095107874969369	-0.36307378615851327	-0.096428207565503	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	X	1437891	1438936	-0.4918184182238783	0.3305447577229629	-0.25850530043431436	-0.09561483125886314	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	-3.109281865583578
0	14	49084456	49084619	-0.5366916662081137	0.6031498727976897	-0.3590730576814041	-0.11629240155854276	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	18	70122073	70290985	-0.3969697400124987	-0.23246939743009912	0.0055648024024422815	-0.0803827710339112	0.7462349529506225	-0.23100238180502614	1.0759460934319682	0.36365560241247447	0.2345906047192644	-0.07241802495467642	-0.012380066748354868	0.6084263285978286	0.32729976212224104
0	16	72002933	72004506	-0.4012626877164769	0.3497053452904862	-0.15289573962424227	-0.10342519426379776	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	-3.109281865583578
0	7	96139081	96141261	-0.45088953675095267	0.3174165680147727	-0.17038383217987205	-0.09855080708873437	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	7	129596927	129597939	-0.31146004877291844	0.5686762501370894	-0.18859781839542575	-0.11989767402121898	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	5	45959927	45961638	-0.5124435825255328	-0.08337334856149343	-0.2278236958117909	-0.0991612046801934	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	3	151964990	151969906	-0.4311815182750554	0.2562545850154854	-0.31600986572095563	-0.12054500751365815	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	5	126339113	126343766	0.13412496025706686	0.5192539857655935	-0.2805261828432075	-0.10919277662057619	2.1047367855088974	-0.2681615995874449	2.642534431856528	-0.6747626558514785	1.224331163002234	0.7778448217332611	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	16	25639366	25640144	-0.516485543014946	-0.2112926378443031	-0.19602044091063228	-0.11427331443920456	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	-0.09490390955103498	-0.012380066748354868	0.6141424117727214	0.32729976212224104
0	1	213312458	213320229	-0.20157908619761977	0.4465291752196072	-0.29330080338123016	-0.10360025852700272	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	1.3749166294524164	1.224331163002234	-0.09490390955103498	-0.012380066748354868	-1.799645191320944	0.32729976212224104
0	9	117482741	117484329	-0.16099171925492117	0.09182707583390999	0.0875317301826556	-0.11266184092054159	-0.487644948201204	-0.2681615995874449	-0.38780808686692375	-0.6747626558514785	-0.7769743637912412	0.7775667939110271	-0.012380066748354868	0.6141424117727214	0.32729976212224104
